score,make,model,variant,year,transmissionType,fuelType,ownership,emi,odometer
506000,Maruti,Swift,VXI O,2017,Manual,Petrol,1,9892,73233
505000,Renault,Kwid,RXT 1.0 AMT,2022,Automatic,Petrol,1,9873,7951
505000,Renault,Kwid,RXL 1.0 (O),2024,Manual,Petrol,1,9873,1808
505000,Ford,Ecosport,TITANIUM+ 1.5L DIESEL,2017,Manual,Diesel,1,11233,134238
505000,Maruti,New Wagon-R,ZXI 1.2,2021,Manual,Petrol,2,9873,14220
504000,Maruti,IGNIS,ALPHA 1.2 AMT,2020,Automatic,Petrol,1,9853,77546
503000,Maruti,Swift Dzire,VDI ABS,2015,Manual,Diesel,1,13246,94175
501000,Renault,Kwid,RXT 1.0 AMT,2023,Automatic,Petrol,1,9795,26199
501000,Maruti,Dzire,VXI,2018,Manual,Petrol,2,9795,41632
500000,Mahindra,TUV300,T8 AMT,2017,Automatic,Diesel,2,9775,73992
500000,Ford,Ecosport,TITANIUM 1.5L DIESEL,2017,Manual,Diesel,2,9775,80242
500000,Mercedes Benz,E Class,280 CDI ELEGANCE,2007,Automatic,Diesel,5,9775,137823
500000,Ford,FREESTYLE,TITANIUM PLUS 1.2 PETROL,2018,Manual,Petrol,1,9775,50911
500000,Hyundai,i20 Active,1.2 SX,2017,Manual,Petrol,2,9775,34229
496000,Hyundai,GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT,2021,Manual,Petrol,1,9697,39753
496000,Tata,ALTROZ,XE PETROL,2022,Manual,Petrol,1,9697,16128
494000,Maruti,Swift Dzire,VXI,2016,Manual,Petrol,1,9658,36732
494000,Honda,Jazz,1.2L I-VTEC V AT,2018,Automatic,Petrol,2,9658,39131
493000,Maruti,Swift Dzire,VXI (O),2016,Manual,Petrol,1,9638,81432
493000,Maruti,Baleno,ZETA PETROL 1.2,2017,Manual,Petrol,1,9638,53796
490000,Honda,City,1.5L I-VTEC V MT,2015,Manual,Petrol,2,10900,38880
490000,Renault,Kwid,RXT 1.0 AMT,2022,Automatic,Petrol,1,9580,16147
489000,Maruti,Baleno,ALPHA DIESEL 1.3,2016,Manual,Diesel,1,10878,90079
488200,Honda,City,1.5L I-VTEC SV CVT,2016,Automatic,Petrol,3,10860,114669
488000,Hyundai,Elite i20,MAGNA 1.2,2016,Manual,Petrol,1,9540,48745
487000,Tata,Tiago,XZ PLUS PETROL,2020,Manual,Petrol,1,9521,43490
485000,Honda,Mobilio,1.5L I-VTEC S,2014,Manual,Petrol,1,12772,118333
484000,Ford,Ecosport,TITANIUM 1.5L DIESEL,2016,Manual,Diesel,1,10766,90275
479000,Hyundai,Elite i20,ASTA 1.2,2016,Manual,Petrol,1,9365,74130
475000,Maruti,New Wagon-R,ZXI 1.2,2020,Manual,Petrol,1,9286,54056
474000,Maruti,Swift Dzire,VXI,2016,Manual,Petrol,1,9267,74686
470000,Renault,Kwid,CLIMBER 1.0 AMT (O) DUAL TONE,2022,Automatic,Petrol,1,9189,18134
469000,Maruti,Ciaz,VXI (O),2016,Manual,Petrol,1,9169,88037
462000,Honda,Amaze,1.2L I-VTEC S,2017,Manual,Petrol,1,9032,59117
460000,Ford,Ecosport,TITANIUM 1.5L DIESEL,2015,Manual,Diesel,1,12114,87949
460000,Renault,Kwid,RXT 1.0 AMT,2022,Automatic,Petrol,1,8993,13138
456000,Hyundai,Grand i10,ASTA 1.2 KAPPA VTVT,2018,Manual,Petrol,1,8915,83468
455000,Maruti,Baleno,DELTA PETROL 1.2,2017,Manual,Petrol,1,8895,69922
454000,Maruti,Swift,VXI,2018,Manual,Petrol,2,8876,64645
454000,Honda,City,1.5L I-VTEC V MT,2013,Manual,Petrol,1,15079,55285
454000,Maruti,S PRESSO,VXI PLUS AMT,2021,Automatic,Petrol,1,8876,38190
450000,Maruti,Baleno,DELTA PETROL 1.2,2017,Manual,Petrol,1,8798,92989
450000,Nissan,Micra,XL CVT,2018,Automatic,Petrol,1,8798,24720
450000,Maruti,Baleno,DELTA CVT PETROL 1.2,2017,Automatic,Petrol,1,8798,69575
448000,Volkswagen,Polo,COMFORTLINE 1.0L MPI,2018,Manual,Petrol,1,8758,93376
447000,Hyundai,Grand i10,SPORTZ 1.2 KAPPA VTVT,2018,Manual,Petrol,1,8739,64159
446000,Volkswagen,Vento,HIGHLINE 1.6 MPI,2013,Manual,Petrol,1,14814,47461
445000,Volkswagen,Polo,COMFORTLINE 1.0L MPI,2019,Manual,Petrol,2,8700,47095
444000,Renault,Kwid,RXT 1.0,2023,Manual,Petrol,1,8680,11599
444000,Honda,City,1.5L I-VTEC V MT,2015,Manual,Petrol,2,9877,52633
438000,Honda,Jazz,1.2L I-VTEC V AT,2017,Automatic,Petrol,2,8563,57288
438000,Hyundai,Grand i10,ASTA (O) AT 1.2 KAPPA VTVT,2016,Automatic,Petrol,1,8563,43972
437000,Maruti,Celerio,ZXI AMT,2018,Automatic,Petrol,1,8543,52610
435389,Honda,Jazz,1.2L I-VTEC V AT,2016,Automatic,Petrol,1,8512,72813
434000,Tata,Tiago,XZA PETROL,2018,Automatic,Petrol,1,8485,73569
434000,Volkswagen,Polo,TRENDLINE 1.2L PETROL,2017,Manual,Petrol,1,8485,40877
433000,Honda,Jazz,1.2L I-VTEC V,2018,Manual,Petrol,1,8465,79618
430000,Volkswagen,Vento,COMFORTLINE 1.6,2016,Manual,Petrol,2,8407,55417
429000,Hyundai,Grand i10,SPORTZ (O) AT 1.2 KAPPA VTVT,2017,Automatic,Petrol,2,8387,73779
427000,Hyundai,Grand i10,ASTA 1.2 KAPPA VTVT,2016,Manual,Petrol,1,8348,26186
426000,Maruti,Swift Dzire,VXI,2016,Manual,Petrol,1,8328,99968
424000,Maruti,S PRESSO,VXI AMT,2021,Automatic,Petrol,1,8289,42104
422000,Ford,FREESTYLE,TREND PLUS 1.2 PETROL,2019,Manual,Petrol,1,8250,56640
421000,Hyundai,Elite i20,SPORTZ 1.2,2016,Manual,Petrol,1,8231,93322
420000,Tata,Tiago,XZA PETROL,2019,Automatic,Petrol,1,8211,79534
419000,Honda,Jazz,1.2L I-VTEC V,2015,Manual,Petrol,2,9320,102470
419000,Hyundai,i20 Active,1.4 SX,2015,Manual,Diesel,2,11034,110071
418000,Honda,Amaze,1.2L I-VTEC VX,2016,Manual,Petrol,1,8172,66328
418000,Maruti,Swift Dzire,VXI,2014,Manual,Petrol,1,11008,66326
417000,Honda,Amaze,1.2L I-VTEC VX,2016,Manual,Petrol,1,9276,130858
416359,Hyundai,Elite i20,SPORTZ 1.2,2016,Manual,Petrol,1,9262,104665
409000,Honda,Brio,VX AT,2015,Automatic,Petrol,2,9098,56817
403000,Volkswagen,Ameo,COMFORTLINE 1.2L,2017,Manual,Petrol,2,7879,59153
402000,Honda,Jazz,1.2L I-VTEC SV,2016,Manual,Petrol,1,7859,31429
402000,Volkswagen,Ameo,HIGHLINE1.2L,2016,Manual,Petrol,2,7859,98626
400000,Maruti,Swift,VDI,2013,Manual,Diesel,1,18829,101579
400000,Hyundai,Grand i10,SPORTZ 1.2 KAPPA VTVT,2017,Manual,Petrol,2,7820,73594
399168,Maruti,Swift Dzire,VXI,2014,Manual,Petrol,2,10512,151161
399000,Maruti,S PRESSO,VXI (O) AMT,2022,Automatic,Petrol,1,7801,51414
398000,Maruti,S PRESSO,VXI AMT,2020,Automatic,Petrol,1,7781,78905
397000,Renault,Kwid,RXT 1.0 AMT (O),2020,Automatic,Petrol,1,7761,33440
395800,Renault,Kwid,CLIMBER 1.0 (O),2021,Manual,Petrol,1,7738,23644
395000,Hyundai,Grand i10,ASTA AT 1.2 KAPPA VTVT,2015,Automatic,Petrol,2,8787,61042
392170,Volkswagen,Ameo,TRENDLINE 1.2L,2017,Manual,Petrol,1,7667,50036
392000,Tata,Tiago,XE PETROL,2020,Manual,Petrol,1,7664,70820
390000,Renault,Kwid,RXL 0.8 (O),2022,Manual,Petrol,1,7625,7777
389000,Hyundai,Grand i10,ASTA (O) AT 1.2 KAPPA VTVT,2016,Automatic,Petrol,2,7605,33114
386000,Ford,Ecosport,TREND 1.5L DIESEL,2015,Manual,Diesel,2,10165,178180
380000,Mahindra,NUVOSPORT,N8,2016,Manual,Diesel,2,8453,104677
379000,Hyundai,Grand i10,SPORTZ 1.2 KAPPA VTVT,2016,Manual,Petrol,1,7410,52599
378700,Ford,Ecosport,TREND 1.5L PETROL,2015,Manual,Petrol,2,8424,83495
376000,Maruti,Celerio,VXI (O),2017,Manual,Petrol,1,7351,21329
372000,Maruti,Alto,VXI,2021,Manual,Petrol,1,7273,14925
361000,Maruti,Wagon R 1.0,VXI,2015,Manual,Petrol,1,8030,25505
360000,Hyundai,Verna,FLUIDIC 1.4 VTVT,2013,Manual,Petrol,2,11957,89413
357000,Renault,Kwid,RXL,2021,Manual,Petrol,2,6979,13791
356000,Hyundai,i10,SPORTZ 1.1,2016,Manual,Petrol,1,6960,70039
356000,Maruti,Alto,VXI,2021,Manual,Petrol,1,6960,22897
352000,Honda,Amaze,1.2L I-VTEC VX,2015,Manual,Petrol,1,7830,98602
350000,Volkswagen,Ameo,HIGHLINE1.2L,2016,Manual,Petrol,1,7786,110000
350000,Maruti,Celerio,ZXI AMT,2016,Automatic,Petrol,2,6843,28005
350000,Maruti,Swift Dzire,VDI,2011,Manual,Diesel,1,6843,68427
347000,Renault,Kwid,RXT 1.0 (O),2021,Manual,Petrol,2,6784,34459
345000,Maruti,Celerio,ZXI AMT (O),2016,Automatic,Petrol,2,6745,59777
341000,Renault,Scala,RXL PETROL AT,2013,Automatic,Petrol,1,11326,75270
340000,Maruti,Wagon R 1.0,VXI,2017,Manual,Petrol,1,6647,63681
337000,Renault,Kwid,RXT 1.0 (O),2018,Manual,Petrol,1,6588,19112
334000,Maruti,Swift,VDI,2012,Manual,Diesel,2,29675,86862
334000,Maruti,Alto,VXI,2019,Manual,Petrol,1,6530,23458
332000,Maruti,Wagon R 1.0,VXI OPT,2016,Manual,Petrol,2,6491,90049
325000,Renault,Kwid,CLIMBER 1.0,2017,Manual,Petrol,1,6354,70862
321000,Maruti,Celerio,VXI,2015,Manual,Petrol,1,7140,64278
319000,Maruti,Alto,VXI,2019,Manual,Petrol,2,6237,31057
317000,Maruti,Alto K10,VXI,2018,Manual,Petrol,2,6197,37245
315000,Hyundai,i10,SPORTZ 1.1,2015,Manual,Petrol,1,7007,62266
314000,Maruti,Wagon R 1.0,VXI,2013,Manual,Petrol,1,10429,79198
313000,Mahindra,Xylo,D2,2013,Manual,Diesel,2,14734,246736
312400,Hyundai,i20,SPORTZ 1.2,2013,Manual,Petrol,2,10376,61284
307000,Hyundai,Eon,ERA +,2017,Manual,Petrol,1,6002,40885
305230,Maruti,Swift Dzire,VDI,2012,Manual,Diesel,1,27119,195073
301000,Honda,Brio,S MT,2013,Manual,Petrol,1,9998,68665
300000,Maruti,Eeco,5 STR WITH A/C+HTR,2014,Manual,Petrol,1,7900,119054
298000,Maruti,Alto K10,VXI AMT,2015,Automatic,Petrol,1,6629,51713
297000,Renault,Kwid,RXT 1.0 (O),2018,Manual,Petrol,2,5806,50272
290000,Hyundai,i10,SPORTZ 1.2,2013,Manual,Petrol,2,9632,77037
286000,Renault,Kwid,RXT 1.0 AMT,2017,Automatic,Petrol,2,5591,65143
285000,Maruti,Celerio,VXI,2015,Manual,Petrol,1,6340,94342
273000,Maruti,Alto 800,LXI,2016,Manual,Petrol,1,5337,21634
267000,Maruti,Alto 800,LXI,2017,Manual,Petrol,2,5220,24617
267000,Datsun,Redi Go,T(O) 1.0 AMT,2018,Automatic,Petrol,1,5220,29979
252000,Renault,Kwid,RXT 0.8,2016,Manual,Petrol,1,4927,80381
249900,Datsun,Redi Go,T(O) 1.0,2018,Manual,Petrol,2,4886,47890
212000,Datsun,Go Plus,T,2015,Manual,Petrol,1,4716,106386
192382,Hyundai,i10,MAGNA 1.2,2010,Manual,Petrol,1,3761,20241
188100,Maruti,Zen Estilo,VXI,2011,Manual,Petrol,1,16712,21001
180000,Hyundai,i10,MAGNA 1.2,2011,Manual,Petrol,3,15993,56654
165000,Tata,Safari,4X2 EX DICOR,2011,Manual,Diesel,2,3226,74128
