score,make,model,variant,year,transmissionType,fuelType,ownership,emi,odometer
897000,Mahindra,XUV300,W8 (O) 1.5 DIESEL AMT,2020,Automatic,Diesel,1,17074,89302
887000,Tata,NEXON,XMA PLUS SUNROOF PETROL,2022,Automatic,Petrol,1,16883,28714
871000,Honda,City,1.5L I-VTEC V MT 5TH GEN,2021,Manual,Petrol,1,16579,79147
865000,Tata,NEXON,XM SUNROOF DIESEL,2022,Manual,Diesel,1,16464,43791
864000,Tata,NEXON,XMA SUNROOF PETROL,2023,Automatic,Petrol,1,16445,22644
862000,Maruti,Baleno,ZETA 1.2 AGS,2024,Automatic,Petrol,1,16407,5690
855000,KIA,SONET,HTK PLUS 1.0 TURBO PETROL IMT,2023,Manual,Petrol,1,16274,54415
855000,Honda,City,1.5L I-VTEC ZX CVT,2018,Automatic,Petrol,1,16274,49715
850000,KIA,SELTOS,HTE 1.5 DIESEL,2020,Manual,Diesel,1,16179,84564
850000,Hyundai,Creta,SX PLUS AT 1.6 PETROL,2017,Automatic,Petrol,1,16179,78042
849000,Mahindra,XUV300,W8 (O) 1.2 PETROL,2019,Manual,Petrol,1,16160,23277
834000,Hyundai,NEW I20,SPORTZ 1.2 IVT,2023,Automatic,Petrol,1,15874,15572
831000,KIA,SELTOS,HTK 1.5 PETROL,2020,Manual,Petrol,1,15817,39528
830000,Mahindra,Scorpio,S5,2018,Manual,Diesel,1,15798,97625
828000,Mahindra,Bolero,B6 (O),2022,Manual,Diesel,1,15760,40632
828000,Hyundai,VENUE,SX 1.0 TURBO,2021,Manual,Petrol,1,15760,57294
819000,Maruti,FRONX,DELTA 1.2 MT PETROL,2023,Manual,Petrol,1,15589,21383
818000,Maruti,Vitara Brezza,ZXI PLUS,2022,Manual,Petrol,1,15570,64871
817000,Hyundai,Creta,SX PLUS AT 1.6 PETROL,2016,Automatic,Petrol,1,15551,67433
814000,Ford,Ecosport,TITANIUM 1.5 SPORTS(SUNROOF) PETROL,2020,Manual,Petrol,1,15494,61395
806000,Hyundai,Creta,SX PLUS 1.6 PETROL,2017,Manual,Petrol,1,15341,70644
802000,Nissan,MAGNITE,XV TURBO CVT,2023,Automatic,Petrol,1,15265,29184
